chr1	0	3360000
chr1	3640000	6080000
chr1	6520000	7720000
chr1	7720000	8400000
chr1	8440000	8920000
chr1	9320000	9680000
chr1	9720000	10480000
chr1	10560000	11040000
chr1	11080000	11920000
chr1	12080000	14160000
chr1	14280000	15840000
chr1	15840000	16080000
chr1	16120000	17240000
chr1	17360000	18920000
chr1	18920000	19200000
chr1	19400000	19560000
chr1	19640000	20000000
chr1	20000000	20840000
chr1	21000000	21520000
chr1	21520000	21920000
chr1	21960000	23280000
chr1	23280000	24080000
chr1	24320000	24960000
chr1	25160000	25560000
chr1	25560000	26160000
chr1	26160000	26800000
chr1	26800000	27240000
chr1	27240000	27960000
chr1	28280000	28840000
chr1	28960000	31440000
chr1	31640000	32520000
chr1	32840000	35240000
chr1	35640000	36560000
chr1	36800000	37920000
chr1	38000000	39360000
chr1	39520000	40240000
chr1	40280000	40920000
chr1	41000000	42600000
chr1	42640000	43240000
chr1	43240000	43640000
chr1	43680000	43920000
chr1	44160000	44440000
chr1	44480000	45200000
chr1	45200000	46040000
chr1	46080000	46760000
chr1	46840000	47640000
chr1	47800000	48200000
chr1	48200000	50840000
chr1	50840000	51080000
chr1	51200000	51760000
chr1	51800000	52280000
chr1	52480000	53160000
chr1	53160000	53680000
chr1	53720000	54240000
chr1	54320000	55320000
chr1	55520000	57280000
chr1	57280000	59120000
chr1	59120000	60320000
chr1	60320000	61280000
chr1	61520000	62600000
chr1	62640000	63920000
chr1	64000000	64720000
chr1	64720000	65320000
chr1	65480000	67640000
chr1	67680000	68840000
chr1	68920000	70240000
chr1	70680000	70960000
chr1	71000000	71520000
chr1	71560000	74160000
chr1	74240000	75200000
chr1	75200000	75680000
chr1	75680000	76280000
chr1	76280000	78400000
chr1	78600000	79080000
chr1	79120000	80640000
chr1	80680000	82280000
chr1	82480000	84320000
chr1	84360000	85720000
chr1	85720000	87560000
chr1	87560000	89360000
chr1	89360000	90240000
chr1	90280000	90480000
chr1	90480000	91760000
chr1	91960000	93280000
chr1	93280000	94360000
chr1	94360000	94800000
chr1	94960000	95280000
chr1	95280000	95520000
chr1	95560000	97320000
chr1	97400000	99040000
chr1	99240000	100200000
chr1	100240000	100960000
chr1	101000000	101360000
chr1	101360000	101760000
chr1	101920000	102920000
chr1	103000000	103360000
chr1	103480000	104080000
chr1	104160000	105160000
chr1	105560000	106360000
chr1	106360000	108320000
chr1	108320000	109480000
chr1	109800000	110560000
chr1	110560000	111040000
chr1	111040000	112000000
chr1	112000000	113240000
chr1	113240000	113600000
chr1	113640000	114280000
chr1	114360000	114840000
chr1	115120000	116160000
chr1	116320000	116600000
chr1	116680000	117080000
chr1	117120000	117600000
chr1	117600000	118480000
chr1	118480000	120720000
chr1	120720000	121520000
chr1	142520000	143560000
chr1	143640000	145320000
chr1	145880000	147880000
chr1	148160000	149760000
chr1	149800000	150200000
chr1	150200000	151000000
chr1	151040000	151160000
chr1	151240000	153640000
chr1	153760000	153960000
chr1	154320000	155160000
chr1	155160000	155680000
chr1	156640000	159080000
chr1	159080000	160000000
chr1	160080000	161440000
chr1	161440000	162520000
chr1	162560000	162800000
chr1	162800000	163280000
chr1	163320000	165080000
chr1	165080000	165560000
chr1	165640000	166840000
chr1	166840000	168040000
chr1	168080000	169360000
chr1	169480000	169840000
chr1	169840000	171440000
chr1	171480000	172400000
chr1	172720000	173360000
chr1	173400000	174200000
chr1	174200000	175000000
chr1	175000000	176080000
chr1	176320000	176840000
chr1	176840000	177920000
chr1	178000000	178280000
chr1	178280000	179040000
chr1	179040000	180160000
chr1	180200000	180440000
chr1	180440000	181160000
chr1	181160000	182040000
chr1	182040000	182840000
chr1	182840000	183600000
chr1	183600000	184720000
chr1	184720000	185680000
chr1	185680000	186280000
chr1	186360000	186960000
chr1	186960000	189120000
chr1	189160000	190440000
chr1	190520000	191800000
chr1	191960000	192440000
chr1	192440000	193080000
chr1	193120000	194280000
chr1	194320000	195760000
chr1	195840000	196680000
chr1	196720000	197040000
chr1	197120000	197880000
chr1	197880000	198680000
chr1	198720000	199520000
chr1	199520000	200520000
chr1	200520000	200880000
chr1	201400000	201960000
chr1	202120000	202720000
chr1	203000000	203800000
chr1	203800000	204480000
chr1	204480000	205240000
chr1	205720000	206360000
chr1	206640000	207960000
chr1	207960000	209960000
chr1	209960000	210480000
chr1	210560000	211440000
chr1	211840000	212200000
chr1	212200000	212560000
chr1	212640000	213120000
chr1	213200000	214360000
chr1	214520000	214800000
chr1	214800000	215800000
chr1	215840000	216920000
chr1	216920000	218400000
chr1	218400000	220200000
chr1	220280000	220960000
chr1	220960000	222800000
chr1	222880000	223280000
chr1	223280000	224160000
chr1	224320000	225600000
chr1	225640000	226240000
chr1	226320000	228760000
chr1	228760000	229400000
chr1	229400000	229640000
chr1	229680000	230480000
chr1	230760000	231400000
chr1	231440000	231760000
chr1	231760000	232600000
chr1	232760000	233400000
chr1	233400000	234240000
chr1	234240000	234520000
chr1	234640000	235240000
chr1	235280000	235600000
chr1	235680000	236160000
chr1	236240000	236680000
chr1	236760000	237760000
chr1	237960000	240160000
chr1	240160000	240880000
chr1	240880000	241680000
chr1	241680000	242040000
chr1	242120000	243200000
chr1	243280000	244600000
chr1	245000000	246160000
chr1	246160000	246960000
chr1	247120000	249250621
chr2	0	1560000
