chr1	0	3600000
chr1	3720000	6080000
chr1	6520000	7680000
chr1	8000000	8400000
chr1	8400000	8960000
chr1	9280000	9600000
chr1	9680000	10560000
chr1	10560000	11040000
chr1	11080000	11960000
chr1	12080000	14280000
chr1	14320000	15840000
chr1	15840000	16080000
chr1	16120000	17240000
chr1	17400000	19600000
chr1	19640000	20000000
chr1	20080000	20840000
chr1	21000000	21520000
chr1	22320000	23280000
chr1	23280000	24080000
chr1	24320000	25560000
chr1	25560000	26160000
chr1	26160000	26800000
chr1	26800000	27240000
chr1	27280000	27640000
chr1	27720000	28840000
chr1	29200000	31200000
chr1	31200000	31400000
chr1	31640000	32520000
chr1	32840000	35280000
chr1	35600000	36560000
chr1	36560000	36800000
chr1	36920000	37920000
chr1	38280000	39320000
chr1	39520000	40480000
chr1	40520000	40920000
chr1	41000000	41440000
chr1	41480000	43240000
chr1	43240000	43680000
chr1	43680000	44440000
chr1	44480000	45160000
chr1	45200000	46040000
chr1	46080000	46800000
chr1	46840000	47640000
chr1	47800000	50840000
chr1	51200000	51680000
chr1	51800000	52280000
chr1	52480000	52840000
chr1	52840000	53720000
chr1	53720000	55320000
chr1	55400000	57280000
chr1	57280000	58960000
chr1	59120000	60360000
chr1	60440000	62640000
chr1	62640000	62920000
chr1	62920000	63240000
chr1	63280000	64720000
chr1	64720000	65320000
chr1	65600000	66200000
chr1	66200000	67960000
chr1	67960000	68240000
chr1	68320000	68840000
chr1	68880000	70440000
chr1	70680000	71000000
chr1	71000000	71560000
chr1	71560000	75200000
chr1	75240000	75680000
chr1	75680000	76120000
chr1	76320000	78600000
chr1	78600000	79080000
chr1	79160000	82400000
chr1	82440000	83160000
chr1	83200000	84360000
chr1	84360000	85720000
chr1	85720000	86200000
chr1	86800000	87160000
chr1	87240000	89360000
chr1	89400000	90480000
chr1	90520000	91760000
chr1	91960000	93240000
chr1	93280000	94320000
chr1	94360000	94960000
chr1	94960000	95520000
chr1	95720000	97320000
chr1	97560000	99040000
chr1	99160000	100200000
chr1	100200000	101360000
chr1	101360000	101760000
chr1	101920000	104080000
chr1	104080000	105120000
chr1	105200000	106360000
chr1	106520000	108320000
chr1	108320000	109240000
chr1	109800000	109960000
chr1	110080000	110560000
chr1	110560000	111040000
chr1	111040000	112000000
chr1	112000000	113240000
chr1	113240000	114280000
chr1	114360000	115320000
chr1	115520000	116600000
chr1	116680000	117080000
chr1	117080000	117600000
chr1	117600000	118480000
chr1	118480000	120720000
chr1	120760000	121480000
chr1	142520000	143560000
chr1	143640000	145680000
chr1	146080000	147880000
chr1	149200000	149760000
chr1	149760000	150200000
chr1	150200000	151160000
chr1	151240000	152000000
chr1	152000000	153640000
chr1	153760000	153960000
chr1	154360000	155160000
chr1	155160000	156320000
chr1	156640000	158120000
chr1	158120000	160000000
chr1	160080000	161360000
chr1	161440000	161720000
chr1	161720000	162800000
chr1	162800000	163280000
chr1	163280000	165080000
chr1	165360000	165880000
chr1	165960000	166800000
chr1	166840000	167040000
chr1	167040000	167680000
chr1	168040000	169360000
chr1	169520000	169800000
chr1	169840000	171440000
chr1	171560000	172400000
chr1	172400000	174200000
chr1	174240000	174960000
chr1	175000000	176080000
chr1	176320000	176840000
